Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 11/21/2016 11:36:15 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938


**** Locus dDocent_Contig_97019_63 ****

Allele  Count    Hets     Homs     Freq  
     1     1847      923      462  0.4807
     2     1995      923      536  0.5193

Number of individuals typed:                                1921
  Heterozygotes:                                             923
  Homozygotes:                                               998
Number of alleles:                                             2
Observed heterozygosity:                                       0.4805
Expected heterozygosity:                                       0.4994
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942


**** Locus dDocent_Contig_97019_77 ****

Allele  Count    Hets     Homs     Freq  
     1     2176      922      627  0.5664
     2     1666      922      372  0.4336

Number of individuals typed:                                1921
  Heterozygotes:                                             922
  Homozygotes:                                               999
Number of alleles:                                             2
Observed heterozygosity:                                       0.4800
Expected heterozygosity:                                       0.4913
Polymorphic information content (PIC):                         0.3706
Average non-exclusion probability (first parent):              0.8794
Average non-exclusion probability (second parent):             0.8147
Average non-exclusion probability (parent pair):               0.7215
Average non-exclusion probability (identity):                  0.3795
Average non-exclusion probability (sib identity):              0.5993


**** Locus dDocent_Contig_97019_97 ****

Allele  Count    Hets     Homs     Freq  
     1     1845      919      463  0.4802
     2     1997      919      539  0.5198

Number of individuals typed:                                1921
  Heterozygotes:                                             919
  Homozygotes:                                              1002
Number of alleles:                                             2
Observed heterozygosity:                                       0.4784
Expected heterozygosity:                                       0.4993
Polymorphic information content (PIC):                         0.3746
Average non-exclusion probability (first parent):              0.8754
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3754
Average non-exclusion probability (sib identity):              0.5942


**** Locus dDocent_Contig_97087_122 ****

Allele  Count    Hets     Homs     Freq  
     1     2285      897      694  0.5957
     2     1551      897      327  0.4043

Number of individuals typed:                                1918
  Heterozygotes:                                             897
  Homozygotes:                                              1021
Number of alleles:                                             2
Observed heterozygosity:                                       0.4677
Expected heterozygosity:                                       0.4818
Polymorphic information content (PIC):                         0.3657
Average non-exclusion probability (first parent):              0.8840
Average non-exclusion probability (second parent):             0.8172
Average non-exclusion probability (parent pair):               0.7245
Average non-exclusion probability (identity):                  0.3847
Average non-exclusion probability (sib identity):              0.6053


**** Locus dDocent_Contig_97398_111 ****

Allele  Count    Hets     Homs     Freq  
     1     1579      919      330  0.4112
     2     2261      919      671  0.5888

Number of individuals typed:                                1920
  Heterozygotes:                                             919
  Homozygotes:                                              1001
Number of alleles:                                             2
Observed heterozygosity:                                       0.4786
Expected heterozygosity:                                       0.4844
Polymorphic information content (PIC):                         0.3670
Average non-exclusion probability (first parent):              0.8828
Average non-exclusion probability (second parent):             0.8165
Average non-exclusion probability (parent pair):               0.7237
Average non-exclusion probability (identity):                  0.3833
Average non-exclusion probability (sib identity):              0.6037


**** Locus dDocent_Contig_99027_129 ****

Allele  Count    Hets     Homs     Freq  
     1     1895      933      481  0.4907
     2     1967      933      517  0.5093

Number of individuals typed:                                1931
  Heterozygotes:                                             933
  Homozygotes:                                               998
Number of alleles:                                             2
Observed heterozygosity:                                       0.4832
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939


**** Locus dDocent_Contig_99039_11 ****

Allele  Count    Hets     Homs     Freq  
     1     1580      934      323  0.4076
     2     2296      934      681  0.5924

Number of individuals typed:                                1938
  Heterozygotes:                                             934
  Homozygotes:                                              1004
Number of alleles:                                             2
Observed heterozygosity:                                       0.4819
Expected heterozygosity:                                       0.4831
Polymorphic information content (PIC):                         0.3663
Average non-exclusion probability (first parent):              0.8834
Average non-exclusion probability (second parent):             0.8168
Average non-exclusion probability (parent pair):               0.7241
Average non-exclusion probability (identity):                  0.3840
Average non-exclusion probability (sib identity):              0.6045


**** Locus dDocent_Contig_99039_20 ****

Allele  Count    Hets     Homs     Freq  
     1     1589      945      322  0.4100
     2     2287      945      671  0.5900

Number of individuals typed:                                1938
  Heterozygotes:                                             945
  Homozygotes:                                               993
Number of alleles:                                             2
Observed heterozygosity:                                       0.4876
Expected heterozygosity:                                       0.4839
Polymorphic information content (PIC):                         0.3668
Average non-exclusion probability (first parent):              0.8830
Average non-exclusion probability (second parent):             0.8166
Average non-exclusion probability (parent pair):               0.7239
Average non-exclusion probability (identity):                  0.3835
Average non-exclusion probability (sib identity):              0.6040


**** Locus dDocent_Contig_99039_137 ****

Allele  Count    Hets     Homs     Freq  
     1     2191      925      633  0.5653
     2     1685      925      380  0.4347

Number of individuals typed:                                1938
  Heterozygotes:                                             925
  Homozygotes:                                              1013
Number of alleles:                                             2
Observed heterozygosity:                                       0.4773
Expected heterozygosity:                                       0.4916
Polymorphic information content (PIC):                         0.3707
Average non-exclusion probability (first parent):              0.8792
Average non-exclusion probability (second parent):             0.8146
Average non-exclusion probability (parent pair):               0.7214
Average non-exclusion probability (identity):                  0.3794
Average non-exclusion probability (sib identity):              0.5991


**** Locus dDocent_Contig_99274_104 ****

Allele  Count    Hets     Homs     Freq  
     1     2186      952      617  0.5690
     2     1656      952      352  0.4310

Number of individuals typed:                                1921
  Heterozygotes:                                             952
  Homozygotes:                                               969
Number of alleles:                                             2
Observed heterozygosity:                                       0.4956
Expected heterozygosity:                                       0.4906
Polymorphic information content (PIC):                         0.3702
Average non-exclusion probability (first parent):              0.8797
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3799
Average non-exclusion probability (sib identity):              0.5997


**** Locus dDocent_Contig_99274_134 ****

Allele  Count    Hets     Homs     Freq  
     1     2183      951      616  0.5682
     2     1659      951      354  0.4318

Number of individuals typed:                                1921
  Heterozygotes:                                             951
  Homozygotes:                                               970
Number of alleles:                                             2
Observed heterozygosity:                                       0.4951
Expected heterozygosity:                                       0.4908
Polymorphic information content (PIC):                         0.3703
Average non-exclusion probability (first parent):              0.8796
Average non-exclusion probability (second parent):             0.8148
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3798
Average non-exclusion probability (sib identity):              0.5996


**** Locus dDocent_Contig_99334_55 ****

Allele  Count    Hets     Homs     Freq  
     1     2027      963      532  0.5259
     2     1827      963      432  0.4741

Number of individuals typed:                                1927
  Heterozygotes:                                             963
  Homozygotes:                                               964
Number of alleles:                                             2
Observed heterozygosity:                                       0.4997
Expected heterozygosity:                                       0.4988
Polymorphic information content (PIC):                         0.3743
Average non-exclusion probability (first parent):              0.8757
Average non-exclusion probability (second parent):             0.8128
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3757
Average non-exclusion probability (sib identity):              0.5946


**** Locus dDocent_Contig_99687_80 ****

Allele  Count    Hets     Homs     Freq  
     1     2212      934      639  0.5737
     2     1644      934      355  0.4263

Number of individuals typed:                                1928
  Heterozygotes:                                             934
  Homozygotes:                                               994
Number of alleles:                                             2
Observed heterozygosity:                                       0.4844
Expected heterozygosity:                                       0.4893
Polymorphic information content (PIC):                         0.3695
Average non-exclusion probability (first parent):              0.8804
Average non-exclusion probability (second parent):             0.8152
Average non-exclusion probability (parent pair):               0.7222
Average non-exclusion probability (identity):                  0.3806
Average non-exclusion probability (sib identity):              0.6006


**** Locus dDocent_Contig_101570_112 ****

Allele  Count    Hets     Homs     Freq  
     1     1715      917      399  0.4471
     2     2121      917      602  0.5529

Number of individuals typed:                                1918
  Heterozygotes:                                             917
  Homozygotes:                                              1001
Number of alleles:                                             2
Observed heterozygosity:                                       0.4781
Expected heterozygosity:                                       0.4945
Polymorphic information content (PIC):                         0.3722
Average non-exclusion probability (first parent):              0.8778
Average non-exclusion probability (second parent):             0.8139
Average non-exclusion probability (parent pair):               0.7205
Average non-exclusion probability (identity):                  0.3778
Average non-exclusion probability (sib identity):              0.5973


**** Locus dDocent_Contig_103300_80 ****

Allele  Count    Hets     Homs     Freq  
     1     2318      918      700  0.5999
     2     1546      918      314  0.4001

Number of individuals typed:                                1932
  Heterozygotes:                                             918
  Homozygotes:                                              1014
Number of alleles:                                             2
Observed heterozygosity:                                       0.4752
Expected heterozygosity:                                       0.4802
Polymorphic information content (PIC):                         0.3648
Average non-exclusion probability (first parent):              0.8848
Average non-exclusion probability (second parent):             0.8176
Average non-exclusion probability (parent pair):               0.7250
Average non-exclusion probability (identity):                  0.3856
Average non-exclusion probability (sib identity):              0.6064


**** Locus dDocent_Contig_103676_40 ****

Allele  Count    Hets     Homs     Freq  
     1     2154      888      633  0.5683
     2     1636      888      374  0.4317

Number of individuals typed:                                1895
  Heterozygotes:                                             888
  Homozygotes:                                              1007
Number of alleles:                                             2
Observed heterozygosity:                                       0.4686
Expected heterozygosity:                                       0.4908
Polymorphic information content (PIC):                         0.3703
Average non-exclusion probability (first parent):              0.8796
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3798
Average non-exclusion probability (sib identity):              0.5996


**** Locus dDocent_Contig_103720_104 ****

Allele  Count    Hets     Homs     Freq  
     1     1925      893      516  0.5042
     2     1893      893      500  0.4958

Number of individuals typed:                                1909
  Heterozygotes:                                             893
  Homozygotes:                                              1016
Number of alleles:                                             2
Observed heterozygosity:                                       0.4678
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938


**** Locus dDocent_Contig_104041_47 ****

Allele  Count    Hets     Homs     Freq  
     1     2124      992      566  0.5466
     2     1762      992      385  0.4534

Number of individuals typed:                                1943
  Heterozygotes:                                             992
  Homozygotes:                                               951
Number of alleles:                                             2
Observed heterozygosity:                                       0.5106
Expected heterozygosity:                                       0.4958
Polymorphic information content (PIC):                         0.3728
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7201
Average non-exclusion probability (identity):                  0.3772
Average non-exclusion probability (sib identity):              0.5965


**** Locus dDocent_Contig_104041_108 ****

Allele  Count    Hets     Homs     Freq  
     1     1964     1004      480  0.5057
     2     1920     1004      458  0.4943

Number of individuals typed:                                1942
  Heterozygotes:                                            1004
  Homozygotes:                                               938
Number of alleles:                                             2
Observed heterozygosity:                                       0.5170
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938


**** Locus dDocent_Contig_106735_27 ****

Allele  Count    Hets     Homs     Freq  
     1     1749      921      414  0.4569
     2     2079      921      579  0.5431

Number of individuals typed:                                1914
  Heterozygotes:                                             921
  Homozygotes:                                               993
Number of alleles:                                             2
Observed heterozygosity:                                       0.4812
Expected heterozygosity:                                       0.4964
Polymorphic information content (PIC):                         0.3731
Average non-exclusion probability (first parent):              0.8769
Average non-exclusion probability (second parent):             0.8134
Average non-exclusion probability (parent pair):               0.7199
Average non-exclusion probability (identity):                  0.3769
Average non-exclusion probability (sib identity):              0.5961


**** Locus dDocent_Contig_107315_27 ****

Allele  Count    Hets     Homs     Freq  
     1     1605      931      337  0.4130
     2     2281      931      675  0.5870

Number of individuals typed:                                1943
  Heterozygotes:                                             931
  Homozygotes:                                              1012
Number of alleles:                                             2
Observed heterozygosity:                                       0.4792
Expected heterozygosity:                                       0.4850
Polymorphic information content (PIC):                         0.3673
Average non-exclusion probability (first parent):              0.8825
Average non-exclusion probability (second parent):             0.8163
Average non-exclusion probability (parent pair):               0.7235
Average non-exclusion probability (identity):                  0.3829
Average non-exclusion probability (sib identity):              0.6033


**** Locus dDocent_Contig_107937_40 ****

Allele  Count    Hets     Homs     Freq  
     1     1721      943      389  0.4465
     2     2133      943      595  0.5535

Number of individuals typed:                                1927
  Heterozygotes:                                             943
  Homozygotes:                                               984
Number of alleles:                                             2
Observed heterozygosity:                                       0.4894
Expected heterozygosity:                                       0.4944
Polymorphic information content (PIC):                         0.3721
Average non-exclusion probability (first parent):              0.8778
Average non-exclusion probability (second parent):             0.8139
Average non-exclusion probability (parent pair):               0.7205
Average non-exclusion probability (identity):                  0.3779
Average non-exclusion probability (sib identity):              0.5973


**** Locus dDocent_Contig_108531_122 ****

Allele  Count    Hets     Homs     Freq  
     1     2268      870      699  0.5894
     2     1580      870      355  0.4106

Number of individuals typed:                                1924
  Heterozygotes:                                             870
  Homozygotes:                                              1054
Number of alleles:                                             2
Observed heterozygosity:                                       0.4522
Expected heterozygosity:                                       0.4841
Polymorphic information content (PIC):                         0.3669
Average non-exclusion probability (first parent):              0.8829
Average non-exclusion probability (second parent):             0.8166
Average non-exclusion probability (parent pair):               0.7238
Average non-exclusion probability (identity):                  0.3834
Average non-exclusion probability (sib identity):              0.6038


**** Locus dDocent_Contig_108646_103 ****

Allele  Count    Hets     Homs     Freq  
     1     2111      923      594  0.5480
     2     1741      923      409  0.4520

Number of individuals typed:                                1926
  Heterozygotes:                                             923
  Homozygotes:                                              1003
Number of alleles:                                             2
Observed heterozygosity:                                       0.4792
Expected heterozygosity:                                       0.4955
Polymorphic information content (PIC):                         0.3727
Average non-exclusion probability (first parent):              0.8773
Average non-exclusion probability (second parent):             0.8137
Average non-exclusion probability (parent pair):               0.7202
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5966


**** Locus dDocent_Contig_111652_14 ****

Allele  Count    Hets     Homs     Freq  
     1     2058      992      533  0.5340
     2     1796      992      402  0.4660

Number of individuals typed:                                1927
  Heterozygotes:                                             992
  Homozygotes:                                               935
Number of alleles:                                             2
Observed heterozygosity:                                       0.5148
Expected heterozygosity:                                       0.4978
Polymorphic information content (PIC):                         0.3738
Average non-exclusion probability (first parent):              0.8762
Average non-exclusion probability (second parent):             0.8131
Average non-exclusion probability (parent pair):               0.7195
Average non-exclusion probability (identity):                  0.3762
Average non-exclusion probability (sib identity):              0.5952


**** Locus dDocent_Contig_111652_89 ****

Allele  Count    Hets     Homs     Freq  
     1     1895      999      448  0.4917
     2     1959      999      480  0.5083

Number of individuals typed:                                1927
  Heterozygotes:                                             999
  Homozygotes:                                               928
Number of alleles:                                             2
Observed heterozygosity:                                       0.5184
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5938


**** Locus dDocent_Contig_113889_98 ****

Allele  Count    Hets     Homs     Freq  
     1     1859      917      471  0.4856
     2     1969      917      526  0.5144

Number of individuals typed:                                1914
  Heterozygotes:                                             917
  Homozygotes:                                               997
Number of alleles:                                             2
Observed heterozygosity:                                       0.4791
Expected heterozygosity:                                       0.4997
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5940


**** Locus dDocent_Contig_114669_130 ****

Allele  Count    Hets     Homs     Freq  
     1     1578      884      347  0.4122
     2     2250      884      683  0.5878

Number of individuals typed:                                1914
  Heterozygotes:                                             884
  Homozygotes:                                              1030
Number of alleles:                                             2
Observed heterozygosity:                                       0.4619
Expected heterozygosity:                                       0.4847
Polymorphic information content (PIC):                         0.3672
Average non-exclusion probability (first parent):              0.8826
Average non-exclusion probability (second parent):             0.8164
Average non-exclusion probability (parent pair):               0.7236
Average non-exclusion probability (identity):                  0.3831
Average non-exclusion probability (sib identity):              0.6035


**** Locus dDocent_Contig_115076_132 ****

Allele  Count    Hets     Homs     Freq  
     1     1679      843      418  0.4366
     2     2167      843      662  0.5634

Number of individuals typed:                                1923
  Heterozygotes:                                             843
  Homozygotes:                                              1080
Number of alleles:                                             2
Observed heterozygosity:                                       0.4384
Expected heterozygosity:                                       0.4921
Polymorphic information content (PIC):                         0.3709
Average non-exclusion probability (first parent):              0.8790
Average non-exclusion probability (second parent):             0.8145
Average non-exclusion probability (parent pair):               0.7213
Average non-exclusion probability (identity):                  0.3791
Average non-exclusion probability (sib identity):              0.5988


**** Locus dDocent_Contig_115366_83 ****

Allele  Count    Hets     Homs     Freq  
     1     2256      882      687  0.5903
     2     1566      882      342  0.4097

Number of individuals typed:                                1911
  Heterozygotes:                                             882
  Homozygotes:                                              1029
Number of alleles:                                             2
Observed heterozygosity:                                       0.4615
Expected heterozygosity:                                       0.4838
Polymorphic information content (PIC):                         0.3667
Average non-exclusion probability (first parent):              0.8830
Average non-exclusion probability (second parent):             0.8166
Average non-exclusion probability (parent pair):               0.7239
Average non-exclusion probability (identity):                  0.3835
Average non-exclusion probability (sib identity):              0.6040


**** Locus dDocent_Contig_120302_111 ****

Allele  Count    Hets     Homs     Freq  
     1     2043      985      529  0.5276
     2     1829      985      422  0.4724

Number of individuals typed:                                1936
  Heterozygotes:                                             985
  Homozygotes:                                               951
Number of alleles:                                             2
Observed heterozygosity:                                       0.5088
Expected heterozygosity:                                       0.4986
Polymorphic information content (PIC):                         0.3742
Average non-exclusion probability (first parent):              0.8758
Average non-exclusion probability (second parent):             0.8129
Average non-exclusion probability (parent pair):               0.7192
Average non-exclusion probability (identity):                  0.3758
Average non-exclusion probability (sib identity):              0.5947


**** Locus dDocent_Contig_122059_12 ****

Allele  Count    Hets     Homs     Freq  
     1     2162      938      612  0.5654
     2     1662      938      362  0.4346

Number of individuals typed:                                1912
  Heterozygotes:                                             938
  Homozygotes:                                               974
Number of alleles:                                             2
Observed heterozygosity:                                       0.4906
Expected heterozygosity:                                       0.4916
Polymorphic information content (PIC):                         0.3707
Average non-exclusion probability (first parent):              0.8792
Average non-exclusion probability (second parent):             0.8147
Average non-exclusion probability (parent pair):               0.7214
Average non-exclusion probability (identity):                  0.3794
Average non-exclusion probability (sib identity):              0.5991


**** Locus dDocent_Contig_122059_30 ****

Allele  Count    Hets     Homs     Freq  
     1     2200      940      630  0.5753
     2     1624      940      342  0.4247

Number of individuals typed:                                1912
  Heterozygotes:                                             940
  Homozygotes:                                               972
Number of alleles:                                             2
Observed heterozygosity:                                       0.4916
Expected heterozygosity:                                       0.4888
Polymorphic information content (PIC):                         0.3693
Average non-exclusion probability (first parent):              0.8806
Average non-exclusion probability (second parent):             0.8154
Average non-exclusion probability (parent pair):               0.7223
Average non-exclusion probability (identity):                  0.3809
Average non-exclusion probability (sib identity):              0.6009


**** Locus dDocent_Contig_122130_126 ****

Allele  Count    Hets     Homs     Freq  
     1     1744      930      407  0.4528
     2     2108      930      589  0.5472

Number of individuals typed:                                1926
  Heterozygotes:                                             930
  Homozygotes:                                               996
Number of alleles:                                             2
Observed heterozygosity:                                       0.4829
Expected heterozygosity:                                       0.4957
Polymorphic information content (PIC):                         0.3728
Average non-exclusion probability (first parent):              0.8772
Average non-exclusion probability (second parent):             0.8136
Average non-exclusion probability (parent pair):               0.7201
Average non-exclusion probability (identity):                  0.3773
Average non-exclusion probability (sib identity):              0.5965


**** Locus dDocent_Contig_123613_133 ****

Allele  Count    Hets     Homs     Freq  
     1     1937      943      497  0.5055
     2     1895      943      476  0.4945

Number of individuals typed:                                1916
  Heterozygotes:                                             943
  Homozygotes:                                               973
Number of alleles:                                             2
Observed heterozygosity:                                       0.4922
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938


**** Locus dDocent_Contig_123890_103 ****

Allele  Count    Hets     Homs     Freq  
     1     1543      911      316  0.4004
     2     2311      911      700  0.5996

Number of individuals typed:                                1927
  Heterozygotes:                                             911
  Homozygotes:                                              1016
Number of alleles:                                             2
Observed heterozygosity:                                       0.4728
Expected heterozygosity:                                       0.4803
Polymorphic information content (PIC):                         0.3649
Average non-exclusion probability (first parent):              0.8847
Average non-exclusion probability (second parent):             0.8176
Average non-exclusion probability (parent pair):               0.7250
Average non-exclusion probability (identity):                  0.3855
Average non-exclusion probability (sib identity):              0.6063


**** Locus dDocent_Contig_125166_47 ****

Allele  Count    Hets     Homs     Freq  
     1     1590      858      366  0.4117
     2     2272      858      707  0.5883

Number of individuals typed:                                1931
  Heterozygotes:                                             858
  Homozygotes:                                              1073
Number of alleles:                                             2
Observed heterozygosity:                                       0.4443
Expected heterozygosity:                                       0.4845
Polymorphic information content (PIC):                         0.3671
Average non-exclusion probability (first parent):              0.8827
Average non-exclusion probability (second parent):             0.8165
Average non-exclusion probability (parent pair):               0.7237
Average non-exclusion probability (identity):                  0.3832
Average non-exclusion probability (sib identity):              0.6036


**** Locus dDocent_Contig_125338_116 ****

Allele  Count    Hets     Homs     Freq  
     1     2180      880      650  0.5686
     2     1654      880      387  0.4314

Number of individuals typed:                                1917
  Heterozygotes:                                             880
  Homozygotes:                                              1037
Number of alleles:                                             2
Observed heterozygosity:                                       0.4591
Expected heterozygosity:                                       0.4907
Polymorphic information content (PIC):                         0.3703
Average non-exclusion probability (first parent):              0.8797
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3798
Average non-exclusion probability (sib identity):              0.5997


**** Locus dDocent_Contig_129488_120 ****

Allele  Count    Hets     Homs     Freq  
     1     2284      918      683  0.5929
     2     1568      918      325  0.4071

Number of individuals typed:                                1926
  Heterozygotes:                                             918
  Homozygotes:                                              1008
Number of alleles:                                             2
Observed heterozygosity:                                       0.4766
Expected heterozygosity:                                       0.4829
Polymorphic information content (PIC):                         0.3662
Average non-exclusion probability (first parent):              0.8835
Average non-exclusion probability (second parent):             0.8169
Average non-exclusion probability (parent pair):               0.7242
Average non-exclusion probability (identity):                  0.3841
Average non-exclusion probability (sib identity):              0.6047


**** Locus dDocent_Contig_129961_83 ****

Allele  Count    Hets     Homs     Freq  
     1     2159      945      607  0.5562
     2     1723      945      389  0.4438

Number of individuals typed:                                1941
  Heterozygotes:                                             945
  Homozygotes:                                               996
Number of alleles:                                             2
Observed heterozygosity:                                       0.4869
Expected heterozygosity:                                       0.4938
Polymorphic information content (PIC):                         0.3718
Average non-exclusion probability (first parent):              0.8781
Average non-exclusion probability (second parent):             0.8141
Average non-exclusion probability (parent pair):               0.7207
Average non-exclusion probability (identity):                  0.3782
Average non-exclusion probability (sib identity):              0.5977


**** Locus dDocent_Contig_129998_128 ****

Allele  Count    Hets     Homs     Freq  
     1     1576      848      364  0.4156
     2     2216      848      684  0.5844

Number of individuals typed:                                1896
  Heterozygotes:                                             848
  Homozygotes:                                              1048
Number of alleles:                                             2
Observed heterozygosity:                                       0.4473
Expected heterozygosity:                                       0.4859
Polymorphic information content (PIC):                         0.3678
Average non-exclusion probability (first parent):              0.8820
Average non-exclusion probability (second parent):             0.8161
Average non-exclusion probability (parent pair):               0.7232
Average non-exclusion probability (identity):                  0.3824
Average non-exclusion probability (sib identity):              0.6027


**** Locus dDocent_Contig_130041_127 ****

Allele  Count    Hets     Homs     Freq  
     1     1674      934      370  0.4341
     2     2182      934      624  0.5659

Number of individuals typed:                                1928
  Heterozygotes:                                             934
  Homozygotes:                                               994
Number of alleles:                                             2
Observed heterozygosity:                                       0.4844
Expected heterozygosity:                                       0.4914
Polymorphic information content (PIC):                         0.3706
Average non-exclusion probability (first parent):              0.8793
Average non-exclusion probability (second parent):             0.8147
Average non-exclusion probability (parent pair):               0.7215
Average non-exclusion probability (identity):                  0.3795
Average non-exclusion probability (sib identity):              0.5992


**** Locus dDocent_Contig_131442_75 ****

Allele  Count    Hets     Homs     Freq  
     1     1827      907      460  0.4755
     2     2015      907      554  0.5245

Number of individuals typed:                                1921
  Heterozygotes:                                             907
  Homozygotes:                                              1014
Number of alleles:                                             2
Observed heterozygosity:                                       0.4721
Expected heterozygosity:                                       0.4989
Polymorphic information content (PIC):                         0.3744
Average non-exclusion probability (first parent):              0.8756
Average non-exclusion probability (second parent):             0.8128
Average non-exclusion probability (parent pair):               0.7191
Average non-exclusion probability (identity):                  0.3756
Average non-exclusion probability (sib identity):              0.5945


**** Locus dDocent_Contig_132939_49 ****

Allele  Count    Hets     Homs     Freq  
     1     2297      951      673  0.5920
     2     1583      951      316  0.4080

Number of individuals typed:                                1940
  Heterozygotes:                                             951
  Homozygotes:                                               989
Number of alleles:                                             2
Observed heterozygosity:                                       0.4902
Expected heterozygosity:                                       0.4832
Polymorphic information content (PIC):                         0.3664
Average non-exclusion probability (first parent):              0.8833
Average non-exclusion probability (second parent):             0.8168
Average non-exclusion probability (parent pair):               0.7241
Average non-exclusion probability (identity):                  0.3839
Average non-exclusion probability (sib identity):              0.6044


**** Locus dDocent_Contig_134042_16 ****

Allele  Count    Hets     Homs     Freq  
     1     1682      902      390  0.4378
     2     2160      902      629  0.5622

Number of individuals typed:                                1921
