Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 11/19/2015 1:14:58 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
     1       76       66        5  0.0774  0.0751
     2      717      199      259  0.7301  0.7407
     3      133      109       12  0.1354  0.1319
     4       56       52        2  0.0570  0.0566

Number of individuals typed:                                 491
  Heterozygotes:                                             213
  Homozygotes:                                               278
Number of alleles:                                             4
Observed heterozygosity:                                       0.4338
Expected heterozygosity:                                       0.4398
Polymorphic information content (PIC):                         0.4095
Average non-exclusion probability (first parent):              0.8983
Average non-exclusion probability (second parent):             0.7513
Average non-exclusion probability (parent pair):               0.5935
Average non-exclusion probability (identity):                  0.3442
Average non-exclusion probability (sib identity):              0.6164
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            2.9385
  Degrees of freedom:                                          3
  P-value:                                                     0.4012
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0043


**** Locus dDocent_Contig_8461 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      856       82      387  0.8880  0.8186
     2      108       82       13  0.1120  0.1033

Number of individuals typed:                                 482
  Heterozygotes:                                              82
  Homozygotes:                                               400
Number of alleles:                                             2
Observed heterozygosity:                                       0.1701
Expected heterozygosity:                                       0.1992
Polymorphic information content (PIC):                         0.1792
Average non-exclusion probability (first parent):              0.9802
Average non-exclusion probability (second parent):             0.9104
Average non-exclusion probability (parent pair):               0.8446
Average non-exclusion probability (identity):                  0.6615
Average non-exclusion probability (sib identity):              0.8159
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  9.0513
  Degrees of freedom:                                          1
  P-value:                                                     0.00263495
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0781


**** Locus dDocent_Contig_29918 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      914       70      422  0.9270  0.9491
     2       72       70        1  0.0730  0.0748

Number of individuals typed:                                 493
  Heterozygotes:                                              70
  Homozygotes:                                               423
Number of alleles:                                             2
Observed heterozygosity:                                       0.1420
Expected heterozygosity:                                       0.1355
Polymorphic information content (PIC):                         0.1262
Average non-exclusion probability (first parent):              0.9908
Average non-exclusion probability (second parent):             0.9369
Average non-exclusion probability (parent pair):               0.8857
Average non-exclusion probability (identity):                  0.7567
Average non-exclusion probability (sib identity):              0.8715
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0238


**** Locus dDocent_Contig_76565 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      765      177      294  0.7759  0.7882
     2      221      177       22  0.2241  0.2277

Number of individuals typed:                                 493
  Heterozygotes:                                             177
  Homozygotes:                                               316
Number of alleles:                                             2
Observed heterozygosity:                                       0.3590
Expected heterozygosity:                                       0.3482
Polymorphic information content (PIC):                         0.2873
Average non-exclusion probability (first parent):              0.9395
Average non-exclusion probability (second parent):             0.8563
Average non-exclusion probability (parent pair):               0.7719
Average non-exclusion probability (identity):                  0.4858
Average non-exclusion probability (sib identity):              0.6976
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3463
  Degrees of freedom:                                          1
  P-value:                                                     0.5563
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0159


**** Locus dDocent_Contig_45951 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      751      155      298  0.7679  0.7229
     2      227      155       36  0.2321  0.2185

Number of individuals typed:                                 489
  Heterozygotes:                                             155
  Homozygotes:                                               334
Number of alleles:                                             2
Observed heterozygosity:                                       0.3170
Expected heterozygosity:                                       0.3568
Polymorphic information content (PIC):                         0.2929
Average non-exclusion probability (first parent):              0.9365
Average non-exclusion probability (second parent):             0.8535
Average non-exclusion probability (parent pair):               0.7684
Average non-exclusion probability (identity):                  0.4777
Average non-exclusion probability (sib identity):              0.6912
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.6188
  Degrees of freedom:                                          1
  P-value:                                                     0.0178
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0586


**** Locus dDocent_Contig_92706 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      918       60      429  0.9310  0.9060
     2       68       60        4  0.0690  0.0671

Number of individuals typed:                                 493
  Heterozygotes:                                              60
  Homozygotes:                                               433
Number of alleles:                                             2
Observed heterozygosity:                                       0.1217
Expected heterozygosity:                                       0.1285
Polymorphic information content (PIC):                         0.1202
Average non-exclusion probability (first parent):              0.9918
Average non-exclusion probability (second parent):             0.9399
Average non-exclusion probability (parent pair):               0.8906
Average non-exclusion probability (identity):                  0.7679
Average non-exclusion probability (sib identity):              0.8778
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0268


**** Locus dDocent_Contig_106585 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      771      183      294  0.7819  0.8151
     2      215      183       16  0.2181  0.2273

Number of individuals typed:                                 493
  Heterozygotes:                                             183
  Homozygotes:                                               310
Number of alleles:                                             2
Observed heterozygosity:                                       0.3712
Expected heterozygosity:                                       0.3414
Polymorphic information content (PIC):                         0.2829
Average non-exclusion probability (first parent):              0.9419
Average non-exclusion probability (second parent):             0.8586
Average non-exclusion probability (parent pair):               0.7746
Average non-exclusion probability (identity):                  0.4924
Average non-exclusion probability (sib identity):              0.7026
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.3681
  Degrees of freedom:                                          1
  P-value:                                                     0.0665
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0424


**** Locus dDocent_Contig_13235 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      914       70      422  0.9270  0.9491
     2       72       70        1  0.0730  0.0748

Number of individuals typed:                                 493
  Heterozygotes:                                              70
  Homozygotes:                                               423
Number of alleles:                                             2
Observed heterozygosity:                                       0.1420
Expected heterozygosity:                                       0.1355
Polymorphic information content (PIC):                         0.1262
Average non-exclusion probability (first parent):              0.9908
Average non-exclusion probability (second parent):             0.9369
Average non-exclusion probability (parent pair):               0.8857
Average non-exclusion probability (identity):                  0.7567
Average non-exclusion probability (sib identity):              0.8715
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0238


**** Locus dDocent_Contig_48210 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      907       75      416  0.9199  0.9344
     2       79       75        2  0.0801  0.0814

Number of individuals typed:                                 493
  Heterozygotes:                                              75
  Homozygotes:                                               418
Number of alleles:                                             2
Observed heterozygosity:                                       0.1521
Expected heterozygosity:                                       0.1476
Polymorphic information content (PIC):                         0.1365
Average non-exclusion probability (first parent):              0.9891
Average non-exclusion probability (second parent):             0.9317
Average non-exclusion probability (parent pair):               0.8774
Average non-exclusion probability (identity):                  0.7378
Average non-exclusion probability (sib identity):              0.8607
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0158


**** Locus dDocent_Contig_11443 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      727      201      263  0.7373  0.7562
     2      259      201       29  0.2627  0.2694

Number of individuals typed:                                 493
  Heterozygotes:                                             201
  Homozygotes:                                               292
Number of alleles:                                             2
Observed heterozygosity:                                       0.4077
Expected heterozygosity:                                       0.3877
Polymorphic information content (PIC):                         0.3123
Average non-exclusion probability (first parent):              0.9250
Average non-exclusion probability (second parent):             0.8438
Average non-exclusion probability (parent pair):               0.7566
Average non-exclusion probability (identity):                  0.4504
Average non-exclusion probability (sib identity):              0.6689
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1051
  Degrees of freedom:                                          1
  P-value:                                                     0.2931
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0256


**** Locus dDocent_Contig_183222 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      286      214       36  0.2901  0.2977
     2      700      214      243  0.7099  0.7286

Number of individuals typed:                                 493
  Heterozygotes:                                             214
  Homozygotes:                                               279
Number of alleles:                                             2
Observed heterozygosity:                                       0.4341
Expected heterozygosity:                                       0.4123
Polymorphic information content (PIC):                         0.3270
Average non-exclusion probability (first parent):              0.9152
Average non-exclusion probability (second parent):             0.8365
Average non-exclusion probability (parent pair):               0.7478
Average non-exclusion probability (identity):                  0.4307
Average non-exclusion probability (sib identity):              0.6518
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1873
  Degrees of freedom:                                          1
  P-value:                                                     0.2759
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0263


**** Locus dDocent_Contig_176958 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      559      263      148  0.5669  0.5904
     2      427      263       82  0.4331  0.4510

Number of individuals typed:                                 493
  Heterozygotes:                                             263
  Homozygotes:                                               230
Number of alleles:                                             2
Observed heterozygosity:                                       0.5335
Expected heterozygosity:                                       0.4915
Polymorphic information content (PIC):                         0.3705
Average non-exclusion probability (first parent):              0.8794
Average non-exclusion probability (second parent):             0.8148
Average non-exclusion probability (parent pair):               0.7216
Average non-exclusion probability (identity):                  0.3796
Average non-exclusion probability (sib identity):              0.5994
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.3380
  Degrees of freedom:                                          1
  P-value:                                                     0.0677
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0414


**** Locus dDocent_Contig_66830 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      893       89      402  0.9057  0.9306
     2       93       89        2  0.0943  0.0969

Number of individuals typed:                                 493
  Heterozygotes:                                              89
  Homozygotes:                                               404
Number of alleles:                                             2
Observed heterozygosity:                                       0.1805
Expected heterozygosity:                                       0.1710
Polymorphic information content (PIC):                         0.1563
Average non-exclusion probability (first parent):              0.9854
Average non-exclusion probability (second parent):             0.9219
Average non-exclusion probability (parent pair):               0.8619
Average non-exclusion probability (identity):                  0.7021
Average non-exclusion probability (sib identity):              0.8401
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0275


**** Locus dDocent_Contig_48669 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      111      111        0  0.1133  0.1200
     2      869      111      379  0.8867  0.9330

Number of individuals typed:                                 490
  Heterozygotes:                                             111
  Homozygotes:                                               379
Number of alleles:                                             2
Observed heterozygosity:                                       0.2265
Expected heterozygosity:                                       0.2011
Polymorphic information content (PIC):                         0.1807
Average non-exclusion probability (first parent):              0.9798
Average non-exclusion probability (second parent):             0.9097
Average non-exclusion probability (parent pair):               0.8435
Average non-exclusion probability (identity):                  0.6588
Average non-exclusion probability (sib identity):              0.8143
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.8161
  Degrees of freedom:                                          1
  P-value:                                                     0.00905197
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0545


**** Locus dDocent_Contig_102286 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      931       51      440  0.9442  0.9357
     2       55       51        2  0.0558  0.0553

Number of individuals typed:                                 493
  Heterozygotes:                                              51
  Homozygotes:                                               442
Number of alleles:                                             2
Observed heterozygosity:                                       0.1034
Expected heterozygosity:                                       0.1054
Polymorphic information content (PIC):                         0.0998
Average non-exclusion probability (first parent):              0.9945
Average non-exclusion probability (second parent):             0.9501
Average non-exclusion probability (parent pair):               0.9077
Average non-exclusion probability (identity):                  0.8060
Average non-exclusion probability (sib identity):              0.8988
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0091


**** Locus dDocent_Contig_49961 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      926       56      435  0.9430  0.9604
     2       56       56        0  0.0570  0.0587

Number of individuals typed:                                 491
  Heterozygotes:                                              56
  Homozygotes:                                               435
Number of alleles:                                             2
Observed heterozygosity:                                       0.1141
Expected heterozygosity:                                       0.1077
Polymorphic information content (PIC):                         0.1018
Average non-exclusion probability (first parent):              0.9942
Average non-exclusion probability (second parent):             0.9491
Average non-exclusion probability (parent pair):               0.9060
Average non-exclusion probability (identity):                  0.8023
Average non-exclusion probability (sib identity):              0.8968
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0203


**** Locus dDocent_Contig_3087 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      281      207       37  0.2850  0.2892
     2      705      207      249  0.7150  0.7257

Number of individuals typed:                                 493
  Heterozygotes:                                             207
  Homozygotes:                                               286
Number of alleles:                                             2
Observed heterozygosity:                                       0.4199
Expected heterozygosity:                                       0.4080
Polymorphic information content (PIC):                         0.3245
Average non-exclusion probability (first parent):              0.9170
Average non-exclusion probability (second parent):             0.8378
Average non-exclusion probability (parent pair):               0.7493
Average non-exclusion probability (identity):                  0.4341
Average non-exclusion probability (sib identity):              0.6547
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3164
  Degrees of freedom:                                          1
  P-value:                                                     0.5738
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0149


**** Locus dDocent_Contig_44805 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      356      246       55  0.3611  0.3752
     2      630      246      192  0.6389  0.6640

Number of individuals typed:                                 493
  Heterozygotes:                                             246
  Homozygotes:                                               247
Number of alleles:                                             2
Observed heterozygosity:                                       0.4990
Expected heterozygosity:                                       0.4619
Polymorphic information content (PIC):                         0.3549
Average non-exclusion probability (first parent):              0.8936
Average non-exclusion probability (second parent):             0.8225
Average non-exclusion probability (parent pair):               0.7310
Average non-exclusion probability (identity):                  0.3965
Average non-exclusion probability (sib identity):              0.6184
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9313
  Degrees of freedom:                                          1
  P-value:                                                     0.0869
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0391


**** Locus dDocent_Contig_5136 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      878      106      386  0.8923  0.9357
     2      106      106        0  0.1077  0.1137

Number of individuals typed:                                 492
  Heterozygotes:                                             106
  Homozygotes:                                               386
Number of alleles:                                             2
Observed heterozygosity:                                       0.2154
Expected heterozygosity:                                       0.1924
Polymorphic information content (PIC):                         0.1738
Average non-exclusion probability (first parent):              0.9815
Average non-exclusion probability (second parent):             0.9131
Average non-exclusion probability (parent pair):               0.8486
Average non-exclusion probability (identity):                  0.6710
Average non-exclusion probability (sib identity):              0.8216
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  6.0105
  Degrees of freedom:                                          1
  P-value:                                                     0.0142
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0510


**** Locus dDocent_Contig_42964 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      910       70      420  0.9229  0.9220
     2       76       70        3  0.0771  0.0770

Number of individuals typed:                                 493
  Heterozygotes:                                              70
  Homozygotes:                                               423
Number of alleles:                                             2
Observed heterozygosity:                                       0.1420
Expected heterozygosity:                                       0.1424
Polymorphic information content (PIC):                         0.1322
Average non-exclusion probability (first parent):              0.9899
Average non-exclusion probability (second parent):             0.9339
Average non-exclusion probability (parent pair):               0.8809
Average non-exclusion probability (identity):                  0.7458
Average non-exclusion probability (sib identity):              0.8653
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0010


**** Locus dDocent_Contig_182961 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      721      215      253  0.7312  0.7692
     2      265      215       25  0.2688  0.2827

Number of individuals typed:                                 493
  Heterozygotes:                                             215
  Homozygotes:                                               278
Number of alleles:                                             2
Observed heterozygosity:                                       0.4361
Expected heterozygosity:                                       0.3935
Polymorphic information content (PIC):                         0.3158
Average non-exclusion probability (first parent):              0.9228
Average non-exclusion probability (second parent):             0.8421
Average non-exclusion probability (parent pair):               0.7545
Average non-exclusion probability (identity):                  0.4456
Average non-exclusion probability (sib identity):              0.6649
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.3754
  Degrees of freedom:                                          1
  P-value:                                                     0.0204
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0519


**** Locus dDocent_Contig_111199 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      893       87      403  0.9057  0.9203
     2       93       87        3  0.0943  0.0958

Number of individuals typed:                                 493
  Heterozygotes:                                              87
  Homozygotes:                                               406
Number of alleles:                                             2
Observed heterozygosity:                                       0.1765
Expected heterozygosity:                                       0.1710
Polymorphic information content (PIC):                         0.1563
Average non-exclusion probability (first parent):              0.9854
Average non-exclusion probability (second parent):             0.9219
Average non-exclusion probability (parent pair):               0.8619
Average non-exclusion probability (identity):                  0.7021
Average non-exclusion probability (sib identity):              0.8401
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0162


**** Locus dDocent_Contig_200187 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      666      244      211  0.6755  0.7163
     2      320      244       38  0.3245  0.3442

Number of individuals typed:                                 493
  Heterozygotes:                                             244
  Homozygotes:                                               249
Number of alleles:                                             2
Observed heterozygosity:                                       0.4949
Expected heterozygosity:                                       0.4389
Polymorphic information content (PIC):                         0.3423
Average non-exclusion probability (first parent):              0.9039
Average non-exclusion probability (second parent):             0.8288
Average non-exclusion probability (parent pair):               0.7386
Average non-exclusion probability (identity):                  0.4115
Average non-exclusion probability (sib identity):              0.6337
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  7.6144
  Degrees of freedom:                                          1
  P-value:                                                     0.00580542
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0605


**** Locus dDocent_Contig_165783 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      534      282      126  0.5416  0.5798
     2      452      282       85  0.4584  0.4908

Number of individuals typed:                                 493
  Heterozygotes:                                             282
  Homozygotes:                                               211
Number of alleles:                                             2
Observed heterozygosity:                                       0.5720
Expected heterozygosity:                                       0.4970
Polymorphic information content (PIC):                         0.3733
Average non-exclusion probability (first parent):              0.8767
Average non-exclusion probability (second parent):             0.8134
Average non-exclusion probability (parent pair):               0.7198
Average non-exclusion probability (identity):                  0.3767
Average non-exclusion probability (sib identity):              0.5959
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 10.7844
  Degrees of freedom:                                          1
  P-value:                                                     0.00102897
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0706


**** Locus dDocent_Contig_2961 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      921       63      429  0.9341  0.9513
     2       65       63        1  0.0659  0.0671

Number of individuals typed:                                 493
  Heterozygotes:                                              63
  Homozygotes:                                               430
Number of alleles:                                             2
Observed heterozygosity:                                       0.1278
Expected heterozygosity:                                       0.1233
Polymorphic information content (PIC):                         0.1156
Average non-exclusion probability (first parent):              0.9924
Average non-exclusion probability (second parent):             0.9422
Average non-exclusion probability (parent pair):               0.8944
Average non-exclusion probability (identity):                  0.7764
Average non-exclusion probability (sib identity):              0.8825
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0185


**** Locus dDocent_Contig_38393 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      925       59      433  0.9381  0.9525
     2       61       59        1  0.0619  0.0628

Number of individuals typed:                                 493
  Heterozygotes:                                              59
  Homozygotes:                                               434
Number of alleles:                                             2
Observed heterozygosity:                                       0.1197
Expected heterozygosity:                                       0.1162
Polymorphic information content (PIC):                         0.1093
Average non-exclusion probability (first parent):              0.9933
Average non-exclusion probability (second parent):             0.9453
Average non-exclusion probability (parent pair):               0.8996
Average non-exclusion probability (identity):                  0.7881
Average non-exclusion probability (sib identity):              0.8890
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0153


**** Locus dDocent_Contig_142516 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      854      104      375  0.8679  0.8326
     2      130      104       13  0.1321  0.1267

Number of individuals typed:                                 492
  Heterozygotes:                                             104
  Homozygotes:                                               388
Number of alleles:                                             2
Observed heterozygosity:                                       0.2114
Expected heterozygosity:                                       0.2296
Polymorphic information content (PIC):                         0.2030
Average non-exclusion probability (first parent):              0.9737
Average non-exclusion probability (second parent):             0.8985
Average non-exclusion probability (parent pair):               0.8274
Average non-exclusion probability (identity):                  0.6202
Average non-exclusion probability (sib identity):              0.7904
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.5209
  Degrees of freedom:                                          1
  P-value:                                                     0.1123
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0407


**** Locus dDocent_Contig_11374 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      841      123      359  0.8564  0.8643
     2      141      123        9  0.1436  0.1449

Number of individuals typed:                                 491
  Heterozygotes:                                             123
  Homozygotes:                                               368
Number of alleles:                                             2
Observed heterozygosity:                                       0.2505
Expected heterozygosity:                                       0.2462
Polymorphic information content (PIC):                         0.2157
Average non-exclusion probability (first parent):              0.9698
Average non-exclusion probability (second parent):             0.8922
Average non-exclusion probability (parent pair):               0.8185
Average non-exclusion probability (identity):                  0.5989
Average non-exclusion probability (sib identity):              0.7767
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0539
  Degrees of freedom:                                          1
  P-value:                                                     0.8163
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0092


**** Locus dDocent_Contig_42956 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      894       86      404  0.9067  0.9205
     2       92       86        3  0.0933  0.0947

Number of individuals typed:                                 493
  Heterozygotes:                                              86
  Homozygotes:                                               407
Number of alleles:                                             2
Observed heterozygosity:                                       0.1744
Expected heterozygosity:                                       0.1694
Polymorphic information content (PIC):                         0.1549
Average non-exclusion probability (first parent):              0.9857
Average non-exclusion probability (second parent):             0.9226
Average non-exclusion probability (parent pair):               0.8630
Average non-exclusion probability (identity):                  0.7045
Average non-exclusion probability (sib identity):              0.8415
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0153


**** Locus dDocent_Contig_61776 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      933       51      441  0.9482  0.9632
     2       51       51        0  0.0518  0.0532

Number of individuals typed:                                 492
  Heterozygotes:                                              51
  Homozygotes:                                               441
Number of alleles:                                             2
Observed heterozygosity:                                       0.1037
Expected heterozygosity:                                       0.0984
Polymorphic information content (PIC):                         0.0935
Average non-exclusion probability (first parent):              0.9952
Average non-exclusion probability (second parent):             0.9533
Average non-exclusion probability (parent pair):               0.9131
Average non-exclusion probability (identity):                  0.8179
Average non-exclusion probability (sib identity):              0.9053
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0174


**** Locus dDocent_Contig_12917 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      907       77      415  0.9217  0.9498
     2       77       77        0  0.0783  0.0814

Number of individuals typed:                                 492
  Heterozygotes:                                              77
  Homozygotes:                                               415
Number of alleles:                                             2
Observed heterozygosity:                                       0.1565
Expected heterozygosity:                                       0.1444
Polymorphic information content (PIC):                         0.1339
Average non-exclusion probability (first parent):              0.9896
Average non-exclusion probability (second parent):             0.9331
Average non-exclusion probability (parent pair):               0.8795
Average non-exclusion probability (identity):                  0.7427
Average non-exclusion probability (sib identity):              0.8635
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0327


**** Locus dDocent_Contig_22253 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      568      188      190  0.5904  0.5255
     2       65       49        8  0.0676  0.0602
     3      329      163       83  0.3420  0.2959

Number of individuals typed:                                 481
  Heterozygotes:                                             200
  Homozygotes:                                               281
Number of alleles:                                             3
Observed heterozygosity:                                       0.4158
Expected heterozygosity:                                       0.5304
Polymorphic information content (PIC):                         0.4441
Average non-exclusion probability (first parent):              0.8596
Average non-exclusion probability (second parent):             0.7479
Average non-exclusion probability (parent pair):               0.6180
Average non-exclusion probability (identity):                  0.3068
Average non-exclusion probability (sib identity):              0.5618
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 17.3008
  Degrees of freedom:                                          1
  P-value:                                                     0.00003227
  Significance (with Bonferroni correction):                   *
Null allele frequency estimate:                                0.1183


**** Locus dDocent_Contig_163794 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      866       98      384  0.8801  0.8546
     2      118       98       10  0.1199  0.1164

Number of individuals typed:                                 492
  Heterozygotes:                                              98
  Homozygotes:                                               394
Number of alleles:                                             2
Observed heterozygosity:                                       0.1992
Expected heterozygosity:                                       0.2113
Polymorphic information content (PIC):                         0.1888
Average non-exclusion probability (first parent):              0.9777
Average non-exclusion probability (second parent):             0.9056
Average non-exclusion probability (parent pair):               0.8376
Average non-exclusion probability (identity):                  0.6447
Average non-exclusion probability (sib identity):              0.8056
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1765
  Degrees of freedom:                                          1
  P-value:                                                     0.2780
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0290


**** Locus dDocent_Contig_142192 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      445      269       88  0.4513  0.4732
     2      541      269      136  0.5487  0.5752

Number of individuals typed:                                 493
